"product","account","value","cumu_val","total_sum","cumu_perc_val","row_num","max_row_num","cumu_perc_n","flag_for_graphing"
"prod1","NORTHWEST MEDICAL CENTER - 0000019869",151345,370037178,435925530,0.8488541104715752,785,2624,0.29916158536585363,0
"prod1","LEHIGH VALLEY HOSPITAL POCONO - 0000588512",151045,370188223,435925530,0.8492006031397151,786,2624,0.2995426829268293,0
"prod1","WENTWORTH DOUGLASS HOSPITAL - 0000025695",150604,370338827,435925530,0.8495460841671741,787,2624,0.2999237804878049,0
"prod1","PORTSMOUTH REGIONAL HOSPITAL - 0000020897",150435,370489262,435925530,0.8498911775137372,788,2624,0.3003048780487805,1
"prod1","TERREBONNE GENERAL MEDICAL CENTER - 0000024057",150420,370639682,435925530,0.8502362364507534,789,2624,0.3006859756097561,0
"prod1","NORTON CLARK HOSPITAL - 0000012355",150137,370789819,435925530,0.8505806461943167,790,2624,0.3010670731707317,0
"prod1","COVENANT MEDICAL CENTER - 0000018971",150115,370939934,435925530,0.8509250054705445,791,2624,0.3014481707317073,0
"prod1","MERCY HEALTH ST JOSEPH WARREN HOSP - 0000029971",149685,371089619,435925530,0.8512683783397591,792,2624,0.3018292682926829,0
"prod1","FRENCH HOSPITAL MEDICAL CENTER - 0000014495",149338,371238957,435925530,0.8516109552014538,793,2624,0.3022103658536585,0
"prod1","DMC HURON VALLEY SINAI HOSPITAL - 0000016337",149036,371387993,435925530,0.8519528392842695,794,2624,0.30259146341463417,0
"prod1","ST PETERS UNIVERSITY HOSPITAL - 0000023615",148569,371536562,435925530,0.8522936520831895,795,2624,0.30297256097560976,0
"prod1","UNIV OF KS HEALTH ST FRANCIS CAMPUS - 0000538242",147757,371684319,435925530,0.8526326021786336,796,2624,0.30335365853658536,0
"prod1","NORMAN REGIONAL HOSPITAL - 0000020003",147705,371832024,435925530,0.8529714329876481,797,2624,0.30373475609756095,0
"prod1","MEMORIAL HERMANN KATY HOSPITAL - 0000016975",147496,371979520,435925530,0.8533097843569749,798,2624,0.3041158536585366,0
"prod1","WESTOVER HILLS BAPTIST HOSPITAL - 0000853053",147288,372126808,435925530,0.8536476585805837,799,2624,0.3044969512195122,0
"prod1","ORANGE PARK MEDICAL CENTER - 0000016153",147193,372274001,435925530,0.8539853148770616,800,2624,0.3048780487804878,0
"prod1","DUKE REGIONAL HOSPITAL - 0000013653",147160,372421161,435925530,0.8543228954725364,801,2624,0.3052591463414634,0
"prod1","IU HEALTH BLOOMINGTON HOSPITAL - 0000011235",147072,372568233,435925530,0.8546602741986687,802,2624,0.30564024390243905,0
"prod1","FRANCISCAN HEALTH INDIANAPOLIS - 0000023069",146672,372714905,435925530,0.8549967353368819,803,2624,0.30602134146341464,0
"prod1","VA LOUISVILLE - 0000025187",146652,372861557,435925530,0.8553331505956993,804,2624,0.30640243902439024,0
"prod1","EAST JEFFERSON GENERAL HOSPITAL - 0000013719",146630,373008187,435925530,0.855669515387181,805,2624,0.30678353658536583,0
"prod1","J F K MEDICAL CENTER - 0000010197",146531,373154718,435925530,0.8560056530756526,806,2624,0.3071646341463415,0
"prod1","LYNCHBURG GENERAL HOSPITAL - 0000017849",146382,373301100,435925530,0.8563414489626244,807,2624,0.3075457317073171,0
"prod1","SENTARA RMH MEDICAL CENTER - 0000021587",146346,373447446,435925530,0.8566771622666834,808,2624,0.3079268292682927,0
"prod1","VA HOSPITAL SAN ANTONIO - 0000025293",146346,373593792,435925530,0.8570128755707426,809,2624,0.3083079268292683,0
"prod1","ST FRANCIS DOWNTOWN - 0000023059",145006,373738798,435925530,0.8573455149552723,810,2624,0.3086890243902439,0
"prod1","OCHSNER RUSH MEDICAL CENTER - 0000021741",144278,373883076,435925530,0.857676484329789,811,2624,0.3090701219512195,0
"prod1","POPLAR BLUFF REGIONAL MEDICAL CTR - 0000010329",143900,374026976,435925530,0.8580065865837222,812,2624,0.3094512195121951,0
"prod1","UNIV HOSP PARMA MEDICAL CENTER - 0000020509",143721,374170697,435925530,0.8583362782170615,813,2624,0.3098323170731707,0
"prod1","CAPE CANAVERAL HOSPITAL - 0000011737",143705,374314402,435925530,0.8586659331468841,814,2624,0.31021341463414637,0
"prod1","KAISER SUNNYSIDE MEDICAL CENTER - 0000016921",143658,374458060,435925530,0.8589954802601261,815,2624,0.31059451219512196,0
"prod1","VA CLEVELAND - 0000025193",143550,374601610,435925530,0.8593247796246299,816,2624,0.31097560975609756,0
"prod1","METHODIST LEBONHEUR GERMANTOWN HOSP - 0000014801",143273,374744883,435925530,0.8596534435594997,817,2624,0.31135670731707316,0
"prod1","ST VINCENT HEALTHCARE - 0000023713",143236,374888119,435925530,0.859982022617487,818,2624,0.3117378048780488,0
"prod1","BEVERLY HOSPITAL - 0000011137",142542,375030661,435925530,0.8603090096604344,819,2624,0.3121189024390244,0
"prod1","DOMINICAN HOSPITAL - 0000013567",141894,375172555,435925530,0.8606345102109527,820,2624,0.3125,0
"prod1","HOAG MEMORIAL HOSPITAL PRESBYTERIAN - 0000015889",141790,375314345,435925530,0.8609597721886121,821,2624,0.3128810975609756,0
"prod1","FRAMINGHAM UNION HOSPITAL - 0000018875",141706,375456051,435925530,0.8612848414728085,822,2624,0.3132621951219512,0
"prod1","PARKRIDGE MEDICAL CENTER - 0000020489",141334,375597385,435925530,0.8616090574002399,823,2624,0.31364329268292684,0
"prod1","CARDIOVASCULAR SPECIALTY CARE CTR - 0000546745",140851,375738236,435925530,0.861932165340259,824,2624,0.31402439024390244,0
"prod1","THOMAS JEFFERSON UNIVERSITY HOSP - 0000024091",140458,375878694,435925530,0.8622543717501473,825,2624,0.31440548780487804,0
"prod1","HENNEPIN COUNTY MEDICAL CENTER - 0000015719",139721,376018415,435925530,0.8625748875042946,826,2624,0.31478658536585363,0
"prod1","BLAKE MEDICAL CENTER - 0000011205",139384,376157799,435925530,0.86289463019062,827,2624,0.3151676829268293,0
"prod1","GLENDALE MEMORIAL HOSP & HLT CTR - 0000014877",139202,376297001,435925530,0.863213955374442,828,2624,0.3155487804878049,0
"prod1","DOCTORS HOSPITAL AT RENAISSANCE - 0000028827",138889,376435890,435925530,0.8635325625457174,829,2624,0.3159298780487805,0
"prod1","INSPIRITY MARIETTA MEMORIAL HOSP - 0000851593",138865,376574755,435925530,0.8638511146617176,830,2624,0.3163109756097561,0
"prod1","OCEAN MEDICAL CENTER - 0000011427",138514,376713269,435925530,0.8641688615943186,831,2624,0.3166920731707317,0
"prod1","RESOLUTE HEALTH HOSPITAL - 0000378087",138187,376851456,435925530,0.8644858583987958,832,2624,0.3170731707317073,0
"prod1","SWEDISH EDMONDS CAMPUS - 0000023033",137983,376989439,435925530,0.8648023872334342,833,2624,0.3174542682926829,0
"prod1","MEDICAL CITY ALLIANCE - 0000387028",137181,377126620,435925530,0.8651170763042945,834,2624,0.3178353658536585,0
"prod1","BAYSHORE COMMUNITY HOSPITAL - 0000010873",137049,377263669,435925530,0.8654314625711415,835,2624,0.31821646341463417,0
"prod1","MEDICAL CENTER OF ARLINGTON - 0000010487",136955,377400624,435925530,0.8657456332048274,836,2624,0.31859756097560976,0
"prod1","OVERLAND PARK REGIONAL MEDICAL CTR - 0000016237",136784,377537408,435925530,0.8660594115696779,837,2624,0.31897865853658536,0
"prod1","CAPITAL HEALTH REGIONAL MEDICAL CTR - 0000014537",136558,377673966,435925530,0.8663726714973542,838,2624,0.31935975609756095,0
"prod1","NORTON WOMENS AND CHILDRENS HOSP - 0000016213",136114,377810080,435925530,0.86668491290244,839,2624,0.3197408536585366,0
"prod1","NORTHBAY MEDICAL CENTER - 0000014073",136044,377946124,435925530,0.86699699372964,840,2624,0.3201219512195122,0
"prod1","PRINCETON COMMUNITY HOSPITAL - 0000020991",135589,378081713,435925530,0.8673080308005819,841,2624,0.3205030487804878,0
"prod1","SOUTHERN NEW HAMPSHIRE MEDICAL CTR - 0000019539",135570,378217283,435925530,0.8676190242860977,842,2624,0.3208841463414634,0
"prod1","GULF COAST MEDICAL CENTER - 0000015233",135497,378352780,435925530,0.8679298503118181,843,2624,0.32126524390243905,0
"prod1","JEFFERSON HOSPITAL - 0000016629",135277,378488057,435925530,0.8682401716641831,844,2624,0.32164634146341464,0
"prod1","PIEDMONT FAYETTE HOSPITAL - 0000031148",135263,378623320,435925530,0.8685504609009709,845,2624,0.32202743902439024,0
"prod1","ST JOSEPHS HOSPITAL - 0000026885",134951,378758271,435925530,0.8688600344191817,846,2624,0.32240853658536583,0
"prod1","BUFFALO GENERAL HOSPITAL - 0000980821",134805,378893076,435925530,0.8691692730178019,847,2624,0.3227896341463415,0
"prod1","HSA PALMETTO GENERAL HOSPITAL - 0001015839",134333,379027409,435925530,0.8694774288626775,848,2624,0.3231707317073171,0
"prod1","MCLAREN FLINT - 0000018231",134145,379161554,435925530,0.8697851534412311,849,2624,0.3235518292682927,0
"prod1","USA HEALTH UNIVERSITY HOSPITAL - 0000024489",133917,379295471,435925530,0.8700923549946707,850,2624,0.3239329268292683,0
"prod1","CASTLE MEDICAL CENTER - 0000011855",133479,379428950,435925530,0.8703985517893389,851,2624,0.3243140243902439,0
"prod1","BAPTIST HEALTH PADUCAH - 0000025759",132667,379561617,435925530,0.870702885880531,852,2624,0.3246951219512195,0
"prod1","MORRIS HOSPITAL - 0000019341",132476,379694093,435925530,0.8710067818234918,853,2624,0.3250762195121951,0
"prod1","WESTERN ARIZONA REGIONAL MEDICAL - 0000011567",132263,379826356,435925530,0.8713101891508854,854,2624,0.3254573170731707,0
"prod1","NASH GENERAL HOSPITAL - 0000019551",131934,379958290,435925530,0.8716128417622157,855,2624,0.32583841463414637,0
"prod1","LOS ALAMITOS MEDICAL CENTER - 0000017745",131908,380090198,435925530,0.8719154347303312,856,2624,0.32621951219512196,0
"prod1","ST JOSEPHS UNIVERSITY MEDICAL CTR - 0000023151",131327,380221525,435925530,0.8722166949019939,857,2624,0.32660060975609756,0
"prod1","WELLSPAN CHAMBERSBURG HOSPITAL - 0000012055",130713,380352238,435925530,0.8725165465762007,858,2624,0.32698170731707316,0
"prod1","RIDEOUT REGIONAL MEDICAL CENTER - 0000962039",130458,380482696,435925530,0.8728158132881091,859,2624,0.3273628048780488,0
"prod1","METHODIST DALLAS MEDICAL CTR - 0000012109",130284,380612980,435925530,0.8731146808492726,860,2624,0.3277439024390244,0
"prod1","AMBULATORY CARDIOVASCULAR CTR OF MS - 0000708143",130190,380743170,435925530,0.8734133327772751,861,2624,0.328125,0
"prod1","IU HEALTH FISHERS - 0000285741",130060,380873230,435925530,0.8737116864892038,862,2624,0.3285060975609756,0
"prod1","ADVENTHEALTH DAYTONA BEACH - 0000018523",130056,381003286,435925530,0.8740100310252533,863,2624,0.3288871951219512,0
"prod1","NEBRASKA HEART INSTITUTE HEART HOSP - 0000102688",129908,381133194,435925530,0.8743080360537727,864,2624,0.32926829268292684,0
"prod1","LAKE REGIONAL HEALTH SYSTEM - 0000017311",129655,381262849,435925530,0.8746054607079333,865,2624,0.32964939024390244,0
"prod1","MERCY SAN JUAN MEDICAL CENTER - 0000029848",129429,381392278,435925530,0.8749023669249195,866,2624,0.33003048780487804,0
"prod1","UNIV HOSPITALS TRIPOINT MED CENTER - 0000017283",129225,381521503,435925530,0.8751988051720669,867,2624,0.33041158536585363,0
"prod1","MEMORIAL HOSPITAL BILOXI - 0001029733",129020,381650523,435925530,0.8754947731554057,868,2624,0.3307926829268293,0
"prod1","HCA FLORIDA CAPITAL HOSPITAL - 0000011735",128853,381779376,435925530,0.8757903580457882,869,2624,0.3311737804878049,0
"prod1","UNITY POINT HLTH ST LUKES DOWNTOWN - 0000018053",128423,381907799,435925530,0.8760849565291576,870,2624,0.3315548780487805,0
"prod1","SPRINGFIELD CLINIC LLP - 0000022755",128315,382036114,435925530,0.8763793072637889,871,2624,0.3319359756097561,0
"prod1","LUBBOCK HEART HOSPITAL - 0000108056",128186,382164300,435925530,0.8766733620763161,872,2624,0.3323170731707317,0
"prod1","KAISER SOUTH SACRAMENTO MEDICAL CTR - 0000016915",128175,382292475,435925530,0.8769673916551756,873,2624,0.3326981707317073,0
"prod1","CIGARROA HEART & VASCULAR INST - 0000592682",128170,382420645,435925530,0.8772614097641861,874,2624,0.3330792682926829,0
"prod1","DNU SHOREPOINT HEALTH PORT - 0000023193",127625,382548270,435925530,0.8775541776596567,875,2624,0.3334603658536585,0
"prod1","MEMORIAL HOSPITAL & HEALTH CARE CTR - 0000018559",127590,382675860,435925530,0.8778468652661844,876,2624,0.33384146341463417,0
"prod1","ST LUKES NORTHLAND HOSPITAL - 0000028751",126969,382802829,435925530,0.8781381283174674,877,2624,0.33422256097560976,0
"prod1","PENN STATE MILTON S HERSHEY MED CTR - 0000019119",126529,382929358,435925530,0.8784283820220394,878,2624,0.33460365853658536,0
"prod1","GOOD SAMARITAN HOSPITAL MEDICAL CTR - 0000014941",126476,383055834,435925530,0.878718514146212,879,2624,0.33498475609756095,0
"prod1","PIMA HEART SURGERY CENTER - 0000498828",126437,383182271,435925530,0.8790085568055627,880,2624,0.3353658536585366,0
"prod1","COOK CHILDRENS MEDICAL CENTER - 0000012825",126188,383308459,435925530,0.8792980282664334,881,2624,0.3357469512195122,0
"prod1","HCA FLORIDA AVENTURA HOSPITAL - 0000016173",126102,383434561,435925530,0.8795873024459017,882,2624,0.3361280487804878,0
"prod1","BRONXCARE HOSP CTR CONCOURSE DIV - 0000011445",126019,383560580,435925530,0.8798763862258767,883,2624,0.3365091463414634,0
"prod1","PROVIDENCE ST MARY MEDICAL CENTER - 0000023575",125153,383685733,435925530,0.8801634834280067,884,2624,0.33689024390243905,0
"prod1","ST ELIZABETH YOUNGSTOWN HOSPITAL - 0000022983",125092,383810825,435925530,0.8804504406979788,885,2624,0.33727134146341464,0
"prod1","OUR LADY OF LOURDES HEART HOSPITAL - 0000109150",124982,383935807,435925530,0.8807371456312733,886,2624,0.33765243902439024,0
"prod1","VA RICHMOND - 0000025125",124922,384060729,435925530,0.8810237129263799,887,2624,0.33803353658536583,0
"prod1","SOUTHEAST HEALTH MEDICAL CENTER - 0000022553",124874,384185603,435925530,0.8813101701109362,888,2624,0.3384146341463415,0
"prod1","VA BOSTON HEALTHCARE SYSTEM - 0000025051",124775,384310378,435925530,0.8815964001924824,889,2624,0.3387957317073171,0
"prod1","SUTTER ROSEVILLE MEDICAL CENTER - 0000021679",124687,384435065,435925530,0.8818824284046864,890,2624,0.3391768292682927,0
"prod1","CAROLINAEAST MEDICAL CENTER - 0000012933",124662,384559727,435925530,0.8821683992676456,891,2624,0.3395579268292683,0
"prod1","MEDICAL CENTER OF TRINITY - 0000293863",124428,384684155,435925530,0.8824538333416719,892,2624,0.3399390243902439,0
"prod1","VITAL HEART AND VEIN - 0000581697",124206,384808361,435925530,0.8827387581544032,893,2624,0.3403201219512195,0
"prod1","UCHEALTH MEMORIAL HOSPITAL CENTRAL - 0000018653",124093,384932454,435925530,0.8830234237485471,894,2624,0.3407012195121951,0
"prod1","STAR VALLEY MEDICAL CENTER - 0000107885",123786,385056240,435925530,0.8833073850939632,895,2624,0.3410823170731707,0
"prod1","BAYHEALTH MEDICAL CENTER - 0000019123",123476,385179716,435925530,0.8835906353087418,896,2624,0.34146341463414637,0
"prod1","ADVENTHEALTH NORTH PINELLAS - 0000015687",122529,385302245,435925530,0.8838717131341218,897,2624,0.34184451219512196,0
"prod1","ALASKA REGIONAL HOSPITAL - 0000010145",122219,385424464,435925530,0.8841520798288643,898,2624,0.34222560975609756,0
"prod1","MARIAN REGIONAL MEDICAL CENTER - 0000018077",122192,385546656,435925530,0.8844323845864224,899,2624,0.34260670731707316,0
"prod1","HCA HOUSTON HEALTHCARE NORTHWEST - 0000531570",121723,385668379,435925530,0.8847116134721451,900,2624,0.3429878048780488,0
"prod1","MONMOUTH MEDICAL CENTER - 0000019237",121426,385789805,435925530,0.8849901610488379,901,2624,0.3433689024390244,0
"prod1","CUMBERLAND MEDICAL CENTER - 0000377048",120947,385910752,435925530,0.8852676098139973,902,2624,0.34375,0
"prod1","UPMC PINNACLE MEMORIAL - 0000537191",120432,386031184,435925530,0.8855438771847108,903,2624,0.3441310975609756,0
"prod1","CAYUGA MEDICAL CENTER AT ITHACA - 0000024161",120316,386151500,435925530,0.8858198784549278,904,2624,0.3445121951219512,0
"prod1","ORLANDO REGIONAL MEDICAL CENTER - 0000029918",119847,386271347,435925530,0.8860948038533095,905,2624,0.34489329268292684,0
"prod1","OSCEOLA REGIONAL MEDICAL CENTER - 0000016187",119503,386390850,435925530,0.8863689401260807,906,2624,0.34527439024390244,0
"prod1","DNU ST LUKES HOSPITAL - 0000023403",118570,386509420,435925530,0.8866409361250304,907,2624,0.34565548780487804,0
"prod1","MELROSE WAKEFIELD HOSPITAL - 0000113049",118524,386627944,435925530,0.8869128266013693,908,2624,0.34603658536585363,0
"prod1","SSM HEALTH ST ANTHONY HOSP SHAWNEE - 0000022191",118251,386746195,435925530,0.8871840908239533,909,2624,0.3464176829268293,0
"prod1","VA SAN DIEGO - 0000025329",118145,386864340,435925530,0.8874551118857388,910,2624,0.3467987804878049,0
"prod1","UPPER VALLEY MEDICAL CENTER - 0000029680",117811,386982151,435925530,0.8877253667616117,911,2624,0.3471798780487805,0
"prod1","ADVENTIST HLT SPECIALTY BAKERSFIELD - 0000046606",117379,387099530,435925530,0.887994630642532,912,2624,0.3475609756097561,0
"prod1","HCA HOUSTON HEALTHCARE MED CTR - 0000534589",117305,387216835,435925530,0.8882637247696872,913,2624,0.3479420731707317,0
"prod1","ANN & ROBERT H LURIE CHILDRENS HOSP - 0000012205",117187,387334022,435925530,0.8885325482084061,914,2624,0.3483231707317073,0
"prod1","HCA HOUSTON HEALTHCARE TOMBALL - 0000528536",116769,387450791,435925530,0.8888004127677496,915,2624,0.3487042682926829,0
"prod1","IU HEALTH WEST HOSPITAL - 0000117849",116082,387566873,435925530,0.8890667013698418,916,2624,0.3490853658536585,0
"prod1","GOSHEN HOSPITAL - 0000497759",115435,387682308,435925530,0.8893315057734746,917,2624,0.34946646341463417,0
"prod1","MCALLEN HOSPITALS LP - 0000018171",115367,387797675,435925530,0.8895961541871613,918,2624,0.34984756097560976,0
"prod1","NORTH COLORADO MEDICAL CENTER - 0000020021",114890,387912565,435925530,0.8898597083772543,919,2624,0.35022865853658536,0
"prod1","BRANDON REGIONAL HOSPITAL - 0000016179",114646,388027211,435925530,0.8901227028387165,920,2624,0.35060975609756095,0
"prod1","MYMICHIGAN MEDICAL CENTER MIDLAND - 0000019045",114546,388141757,435925530,0.890385467903199,921,2624,0.3509908536585366,0
"prod1","ST JOSEPH MEDICAL CENTER - 0000023175",114510,388256267,435925530,0.8906481503847687,922,2624,0.3513719512195122,0
"prod1","NOVANT HEALTH HUNTERSVILLE MED - 0000117771",114501,388370768,435925530,0.8909108122206103,923,2624,0.3517530487804878,0
"prod1","MEDLINE FOR VA OKLAHOMA CITY - 0000527815",114436,388485204,435925530,0.891173324948415,924,2624,0.3521341463414634,0
"prod1","LAWRENCE & MEMORIAL HOSPITAL - 0000017449",114314,388599518,435925530,0.8914355578119042,925,2624,0.35251524390243905,0
"prod1","WELLSTAR MCG HEALTH MEDICAL CENTER - 0000018335",112844,388712362,435925530,0.8916944185397905,926,2624,0.35289634146341464,0
"prod1","UF HEALTH JACKSONVILLE - 0000024471",112834,388825196,435925530,0.8919532563279787,927,2624,0.35327743902439024,0
"prod1","ROBERT WOOD JOHNSON UNIV SOMERSET - 0000022455",112348,388937544,435925530,0.8922109792468452,928,2624,0.35365853658536583,0
"prod1","MCKAY DEE HOSPITAL CENTER - 0000018223",112291,389049835,435925530,0.8924685714094331,929,2624,0.3540396341463415,0
"prod1","PASCAGOULA HOSPITAL - 0000022353",112158,389161993,435925530,0.892725858474038,930,2624,0.3544207317073171,0
"prod1","MAYO CLINIC HEALTH SYSTEM LA CROSSE - 0000023075",111668,389273661,435925530,0.8929820214934417,931,2624,0.3548018292682927,0
"prod1","COREWELL HLTH FARMINGTON HILLS HOSP - 0000011323",111221,389384882,435925530,0.8932371591083459,932,2624,0.3551829268292683,0
"prod1","KAISER FONTANA MEDICAL CENTER - 0000016851",110972,389495854,435925530,0.8934917255247703,933,2624,0.3555640243902439,0
"prod1","WELLSTAR COBB HOSPITAL - 0000012451",110957,389606811,435925530,0.8937462575316477,934,2624,0.3559451219512195,0
"prod1","VA MIAMI - 0000025163",110677,389717488,435925530,0.8940001472269816,935,2624,0.3563262195121951,0
"prod1","SPOTSYLVANIA REGIONAL MEDICAL CTR - 0000159645",110577,389828065,435925530,0.8942538075253358,936,2624,0.3567073170731707,0
"prod1","MEMORIAL HERMANN CYPRESS HOSPITAL - 0000509719",110285,389938350,435925530,0.8945067979845089,937,2624,0.35708841463414637,0
"prod1","VA SALT LAKE CITY - 0000025307",110091,390048441,435925530,0.8947593434135414,938,2624,0.35746951219512196,0
"prod1","COREWELL HEALTH TRENTON HOSPITAL - 0000028713",109929,390158370,435925530,0.8950115172194664,939,2624,0.35785060975609756,0
"prod1","FOUNTAIN VALLEY REG HOSP & MED CTR - 0000014427",109836,390268206,435925530,0.8952634776862002,940,2624,0.35823170731707316,0
"prod1","JACKSON SOUTH MEDICAL CENTER - 0000081091",109535,390377741,435925530,0.8955147476680249,941,2624,0.3586128048780488,0
"prod1","COMMUNITY HOSPITAL EAST - 0000029864",109500,390487241,435925530,0.8957659373609066,942,2624,0.3589939024390244,0
"prod1","VA CINCINNATI - 0000025197",109364,390596605,435925530,0.8960168150738957,943,2624,0.359375,0
"prod1","MYMICHIGAN MEDICAL CENTER SAGINAW - 0001008041",109128,390705733,435925530,0.8962671514100127,944,2624,0.3597560975609756,0
"prod1","CHRISTUS SANTA ROSA WESTOVER HILLS - 0000270190",108775,390814508,435925530,0.8965166779747907,945,2624,0.3601371951219512,0
"prod1","KAISER - LA PALMA - 0000314272",108761,390923269,435925530,0.8967661724239918,946,2624,0.36051829268292684,0
"prod1","ADVENTIST HEALTH PORTLAND - 0000020919",108377,391031646,435925530,0.8970147859887904,947,2624,0.36089939024390244,0
"prod1","VA SHREVEPORT - 0000025275",108222,391139868,435925530,0.8972630439882702,948,2624,0.36128048780487804,0
"prod1","UNIVERSITY MEDICAL CTR OF EL PASO - 0000024113",108188,391248056,435925530,0.8975112239927769,949,2624,0.36166158536585363,0
"prod1","NORTHWEST MEDICAL CENTER SPRINGDALE - 0000022761",108127,391356183,435925530,0.897759264065126,950,2624,0.3620426829268293,0
"prod1","HAZARD ARH REGIONAL MEDICAL CENTER - 0000028679",107941,391464124,435925530,0.8980068774590926,951,2624,0.3624237804878049,0
"prod1","COMMUNITY HOSPITAL ANDERSON - 0000012665",107891,391572015,435925530,0.8982543761545694,952,2624,0.3628048780487805,0
"prod1","SO CALIFORNIA HOSPITAL CULVER CITY - 0001029447",107890,391679905,435925530,0.8985018725560763,953,2624,0.3631859756097561,0
"prod1","MERCYONE WATERLOO MEDICAL CENTER - 0000012911",107502,391787407,435925530,0.8987484788973016,954,2624,0.3635670731707317,0
"prod1","ST VINCENTS BIRMINGHAM - 0000023703",107454,391894861,435925530,0.8989949751279765,955,2624,0.3639481707317073,0
"prod1","VA DURHAM - 0000025139",107368,392002229,435925530,0.899241274077249,956,2624,0.3643292682926829,0
"prod1","UNIVERSITY HOSPITAL PORTAGE MED CTR - 0000021571",107178,392109407,435925530,0.8994871371722597,957,2624,0.3647103658536585,0
"prod1","NEA BAPTIST MEMORIAL HOSPITAL - 0000018961",106972,392216379,435925530,0.8997325277094921,958,2624,0.36509146341463417,0
"prod1","PIKEVILLE MEDICAL CENTER - 0000020813",106948,392323327,435925530,0.8999778631914492,959,2624,0.36547256097560976,1
"prod1","OUR LADY OF THE LAKE ASCENSION - 0000613213",106899,392430226,435925530,0.9002230862688864,960,2624,0.36585365853658536,0
"prod1","GEISINGER WYOMING VALLEY MED CTR - 0000014731",106565,392536791,435925530,0.9004675431604109,961,2624,0.36623475609756095,0
"prod1","CENTRAL WASHINGTON HOSP & CLINIC - 0000012035",106403,392643194,435925530,0.9007116284288282,962,2624,0.3666158536585366,0
"prod1","CARROLL HOSPITAL CENTER INC - 0000011765",105758,392748952,435925530,0.9009542340867258,963,2624,0.3669969512195122,0
"prod1","NICKLAUS CHILDRENS HOSPITAL - 0000018983",104991,392853943,435925530,0.9011950802697882,964,2624,0.3673780487804878,0
"prod1","CHRISTUS SE TEXAS SAINT ELIZABETH - 0000023019",104924,392958867,435925530,0.9014357727568744,965,2624,0.3677591463414634,0
"prod1","ST ANTHONY NORTH HOSPITAL - 0000029941",104916,393063783,435925530,0.9016764468922019,966,2624,0.36814024390243905,0
"prod1","EMORY JOHNS CREEK HOSPITAL - 0000022179",104818,393168601,435925530,0.9019168962184895,967,2624,0.36852134146341464,0
"prod1","PALMS WEST HOSPITAL - 0000020415",104510,393273111,435925530,0.9021566390020791,968,2624,0.36890243902439024,0
"prod1","GEORGE WASHINGTON UNIVERSITY HOSP - 0000014777",104494,393377605,435925530,0.9023963450821519,969,2624,0.36928353658536583,0
"prod1","HCA FLORIDA FORT WALTON DESTIN HOSP - 0000016157",104335,393481940,435925530,0.902635686421027,970,2624,0.3696646341463415,0
"prod1","FROEDTERT PLEASANT PRAIRIE HOSPITAL - 0000098039",104265,393586205,435925530,0.9028748671820161,971,2624,0.3700457317073171,0
"prod1","ADVENTHEALTH WATERMAN - 0000025593",104243,393690448,435925530,0.9031139974756698,972,2624,0.3704268292682927,0
"prod1","JOHNS HOPKINS SUBURBAN HOSPITAL - 0000023729",104029,393794477,435925530,0.9033526368597866,973,2624,0.3708079268292683,0
"prod1","FRANCISCAN HEALTH CROWN POINT - 0000022823",103497,393897974,435925530,0.9035900558519708,974,2624,0.3711890243902439,0
"prod1","NEW YORK PRESBYTERIAN WESTCHESTER - 0000017451",103421,394001395,435925530,0.9038273005024505,975,2624,0.3715701219512195,0
"prod1","VA NASHVILLE - 0000025177",103420,394104815,435925530,0.9040645428589603,976,2624,0.3719512195121951,0
"prod1","GUNDERSEN LUTHERAN MEDICAL CENTER - 0000017225",103414,394208229,435925530,0.9043017714516514,977,2624,0.3723323170731707,0
"prod1","SOUTHERN HILLS HOSP AND MEDICAL CTR - 0000111424",103164,394311393,435925530,0.904538426551893,978,2624,0.37271341463414637,0
"prod1","MEDLINE FOR VA RICHMOND - 0000682850",103124,394414517,435925530,0.9047749898933426,979,2624,0.37309451219512196,0
"prod1","NORTHWESTERN MEDICINE HUNTLEY HOSP - 0000486928",103057,394517574,435925530,0.9050113995388157,980,2624,0.37347560975609756,0
"prod1","NORTHERN WESTCHESTER HOSPITAL - 0000019801",103003,394620577,435925530,0.9052476853099198,981,2624,0.37385670731707316,0
"prod1","TIFT REGIONAL MEDICAL CENTER - 0000024127",102934,394723511,435925530,0.9054838127971078,982,2624,0.3742378048780488,0
"prod1","MEDICAL CITY PLANO - 0000015559",102861,394826372,435925530,0.9057197728245006,983,2624,0.3746189024390244,0
"prod1","DNU BORGESS MEDICAL CENTER - 0000011307",102636,394929008,435925530,0.9059552167086887,984,2624,0.375,0
"prod1","SSM REGIONAL HEALTH SERVICES - 0000023539",102603,395031611,435925530,0.9061905848918737,985,2624,0.3753810975609756,0
"prod1","LOMA LINDA UNIV MED CTR MURRIETA - 0000264098",102404,395134015,435925530,0.9064254965750687,986,2624,0.3757621951219512,0
"prod1","NORTHWEST HEALTH LA PORTE - 0000017387",102347,395236362,435925530,0.9066602775019853,987,2624,0.37614329268292684,0
"prod1","SSM HLTH ST MARYS HOSPITAL ST LOUIS - 0000023533",102217,395338579,435925530,0.9068947602128281,988,2624,0.37652439024390244,0
"prod1","PROVIDENCE HEALTH CENTER - 0000021047",102152,395440731,435925530,0.9071290938156341,989,2624,0.37690548780487804,0
